feedback_id,booking_id,customer_id,feedback_date,overall_satisfaction,seat_comfort,cabin_crew_service,food_quality,in_flight_entertainment,punctuality_score,nps_score,would_recommend
FB00010592,BK00010593,CUST000601,2023-08-08,4.8,4.2,4.4,4.5,4.4,4.5,7,1
FB00010596,BK00010597,CUST000601,2024-10-11,4.1,3.5,4.6,3.0,4.8,4.4,9,1
FB00010603,BK00010604,CUST000601,2023-01-13,3.8,4.2,4.5,3.2,3.3,5,8,1
FB00010606,BK00010607,CUST000601,2023-09-22,4.9,3.8,3.8,3.1,3.8,4.1,8,1
FB00010611,BK00010612,CUST000601,2023-11-22,4.7,3.2,4.1,3.4,3.0,1.9,7,1
FB00010613,BK00010614,CUST000601,2024-04-19,3.2,2.9,4.0,3.0,3.3,4.4,4,0
FB00010615,BK00010616,CUST000601,2022-09-19,5,4.7,4.9,5,4.0,4.4,9,1
FB00010617,BK00010618,CUST000601,2022-07-15,3.2,4.7,4.6,2.9,3.6,2.6,7,1
FB00010619,BK00010620,CUST000602,2023-05-18,2.5,4.3,3.7,2.5,2.7,4.3,5,0
FB00010624,BK00010625,CUST000603,2022-05-27,3.8,3.0,2.0,3.0,3.5,4.6,7,0
FB00010625,BK00010626,CUST000603,2024-07-05,3.7,4.8,3.8,3.9,3.4,4.7,9,1
FB00010627,BK00010628,CUST000603,2023-12-19,3.5,3.8,4.9,3.4,3.7,4.5,6,1
FB00010630,BK00010631,CUST000603,2023-10-18,3.8,3.7,4.1,3.5,3.4,4.7,8,1
FB00010632,BK00010633,CUST000603,2024-03-16,2.8,2.9,2.9,3.2,2.5,2.7,6,0
FB00010638,BK00010639,CUST000603,2022-06-22,5,4.8,4.2,4.7,4.5,4.4,8,1
FB00010639,BK00010640,CUST000603,2024-12-10,4.1,4.7,4.2,4.0,4.0,4.8,8,1
FB00010642,BK00010643,CUST000603,2023-07-22,3.1,2.5,3.7,2.9,3.0,4.6,6,0
FB00010646,BK00010647,CUST000603,2022-03-23,3.3,3.8,3.5,3.6,2.8,4.9,6,0
FB00010651,BK00010652,CUST000603,2024-07-15,2.6,3.7,2.7,2.9,3.1,4.7,6,0
FB00010654,BK00010655,CUST000604,2023-04-24,4.6,4.0,4.8,4.7,3.7,4.1,10,1
FB00010659,BK00010660,CUST000604,2024-10-09,3.1,3.6,3.1,2.3,2.5,4.5,7,0
FB00010660,BK00010661,CUST000604,2023-09-10,3.1,3.8,3.6,2.3,3.2,4.5,6,0
FB00010662,BK00010663,CUST000604,2024-11-17,3.9,3.0,3.7,2.9,2.9,3.6,6,0
FB00010664,BK00010665,CUST000604,2022-07-28,3.4,3.0,3.9,3.0,4.0,4.9,5,0
FB00010667,BK00010668,CUST000604,2023-05-10,4.1,2.9,3.2,3.8,3.0,4.3,7,1
FB00010671,BK00010672,CUST000604,2024-01-06,3.0,3.3,3.0,3.5,3.5,5,6,0
FB00010678,BK00010679,CUST000605,2024-07-12,3.2,2.5,3.4,3.9,1.6,4.8,5,0
FB00010680,BK00010681,CUST000605,2024-04-24,4.0,4.0,4.8,4.0,3.4,4.7,9,1
FB00010683,BK00010684,CUST000605,2024-12-01,3.4,2.9,3.6,2.7,3.4,4.8,5,0
FB00010684,BK00010685,CUST000605,2022-01-08,2.7,3.2,3.5,3.4,2.1,2.7,5,0
FB00010685,BK00010686,CUST000606,2024-03-11,4.0,3.4,3.7,3.8,2.5,4.5,6,0
FB00010689,BK00010690,CUST000606,2024-03-20,2.5,3.5,4.1,2.7,2.2,4.7,6,0
FB00010692,BK00010693,CUST000607,2023-01-23,3.2,3.0,3.0,2.8,2.9,2.2,7,0
FB00010697,BK00010698,CUST000607,2023-08-10,3.5,3.3,4.6,4.5,3.6,4.7,8,1
FB00010699,BK00010700,CUST000607,2023-03-21,1.9,2.7,2.7,2.6,2.1,5,5,0
FB00010709,BK00010710,CUST000607,2022-04-25,3.7,3.0,2.9,2.9,3.0,4.5,7,0
FB00010710,BK00010711,CUST000608,2022-08-11,4.6,3.7,4.6,3.7,4.9,4.7,8,1
FB00010718,BK00010719,CUST000608,2022-04-22,4.3,3.7,4.8,4.6,4.3,4.6,10,1
FB00010724,BK00010725,CUST000608,2022-08-16,4.3,3.7,4.5,4.3,3.1,2.2,9,1
FB00010725,BK00010726,CUST000608,2022-01-28,4.8,4.7,5,3.7,4.5,4.4,6,1
FB00010727,BK00010728,CUST000608,2023-10-23,4.7,4.9,3.3,4.6,3.9,4.0,9,1
FB00010734,BK00010735,CUST000608,2022-05-05,3.9,4.5,4.7,3.5,3.8,4.9,8,1
FB00010735,BK00010736,CUST000608,2024-10-04,3.7,4.7,3.7,4.5,3.7,4.6,7,1
FB00010743,BK00010744,CUST000608,2022-07-29,4.1,3.8,3.4,2.7,2.8,2.0,6,1
FB00010745,BK00010746,CUST000608,2022-03-01,5,5,5,5,4.3,4.7,7,1
FB00010747,BK00010748,CUST000608,2023-06-02,4.3,5,5,4.3,4.9,4.4,10,1
FB00010748,BK00010749,CUST000609,2023-10-09,3.4,4.1,4.6,3.5,3.7,4.7,8,1
FB00010751,BK00010752,CUST000609,2024-11-04,4.1,3.7,3.3,3.3,2.6,4.7,6,1
FB00010752,BK00010753,CUST000609,2023-04-12,2.9,2.4,3.3,3.1,3.4,4.3,4,0
FB00010757,BK00010758,CUST000609,2023-12-13,3.0,2.3,2.4,3.3,3.4,4.5,7,0
FB00010765,BK00010766,CUST000610,2023-08-20,4.9,3.9,4.2,3.8,3.8,4.4,9,1
FB00010766,BK00010767,CUST000610,2022-05-22,3.8,4.1,5,4.0,3.9,5,7,1
FB00010768,BK00010769,CUST000610,2022-10-10,4.2,3.9,4.1,3.3,4.3,2.3,8,1
FB00010769,BK00010770,CUST000610,2022-02-10,2.8,4.2,2.4,2.3,2.8,4.7,7,0
FB00010774,BK00010775,CUST000610,2023-04-22,3.4,4.0,3.9,2.9,2.8,5,7,0
FB00010783,BK00010784,CUST000610,2023-12-04,3.5,4.4,4.4,4.0,3.9,4.7,9,1
FB00010784,BK00010785,CUST000610,2022-12-16,3.3,3.6,3.5,4.1,4.2,4.8,7,1
FB00010785,BK00010786,CUST000610,2024-04-23,3.2,3.5,4.2,3.3,2.4,4.4,3,0
FB00010786,BK00010787,CUST000610,2024-07-08,3.5,3.4,3.6,3.7,4.1,4.0,6,1
FB00010787,BK00010788,CUST000610,2022-08-18,4.4,4.2,4.7,3.5,5,4.8,9,1
FB00010790,BK00010791,CUST000610,2022-09-08,4.6,3.7,3.7,3.7,4.5,4.4,9,1
FB00010794,BK00010795,CUST000610,2023-03-23,4.1,4.4,4.5,4.3,4.8,4.0,10,1
FB00010795,BK00010796,CUST000610,2024-02-27,4.1,4.6,5,3.9,2.7,4.1,9,1
FB00010796,BK00010797,CUST000610,2024-11-20,4.3,4.8,5,3.6,4.3,4.3,8,1
FB00010797,BK00010798,CUST000610,2024-03-04,4.8,4.5,4.2,4.4,3.3,4.7,8,1
FB00010798,BK00010799,CUST000610,2022-03-22,4.0,4.7,4.9,3.9,3.5,4.8,7,1
FB00010801,BK00010802,CUST000610,2024-11-27,2.8,3.5,2.8,2.3,2.5,2.8,5,0
FB00010810,BK00010811,CUST000611,2023-07-27,3.4,3.6,3.5,3.0,2.3,4.6,6,0
FB00010811,BK00010812,CUST000611,2023-03-01,3.0,2.7,2.9,2.5,2.1,4.9,4,0
FB00010817,BK00010818,CUST000612,2022-01-30,2.1,1.6,3.3,2.7,2.9,2.2,4,0
FB00010819,BK00010820,CUST000612,2024-02-28,3.2,3.8,2.6,2.6,2.5,2.4,4,0
FB00010821,BK00010822,CUST000612,2022-12-30,3.4,2.8,2.7,3.2,3.1,4.6,5,0
FB00010822,BK00010823,CUST000612,2023-03-03,1.7,3.2,2.8,2.3,2.8,4.2,6,0
FB00010829,BK00010830,CUST000613,2022-06-12,4.7,5,5,4.6,4.1,4.7,8,1
FB00010830,BK00010831,CUST000613,2022-04-17,3.4,3.0,3.1,3.4,2.9,4.4,6,0
FB00010832,BK00010833,CUST000613,2023-01-10,3.3,3.5,3.8,3.1,3.6,4.5,8,0
FB00010835,BK00010836,CUST000613,2024-02-16,3.4,3.9,3.3,3.2,2.6,4.9,7,0
FB00010837,BK00010838,CUST000613,2024-05-31,3.8,4.2,4.6,4.4,3.8,4.4,9,1
FB00010839,BK00010840,CUST000613,2023-02-15,4.5,4.5,4.1,3.8,4.2,4.5,9,1
FB00010840,BK00010841,CUST000613,2023-04-04,3.2,3.9,4.1,2.9,2.7,4.2,6,0
FB00010841,BK00010842,CUST000614,2023-01-23,3.5,2.6,3.8,2.7,3.1,4.7,5,0
FB00010842,BK00010843,CUST000614,2023-05-13,3.0,3.5,3.3,3.3,3.2,4.5,6,0
FB00010843,BK00010844,CUST000614,2023-03-07,3.6,3.9,4.2,3.5,3.7,4.4,6,1
FB00010844,BK00010845,CUST000614,2024-07-12,2.8,2.9,3.4,2.3,2.2,2.3,4,0
FB00010846,BK00010847,CUST000614,2024-03-13,4.3,3.9,3.7,2.8,2.7,4.5,5,1
FB00010856,BK00010857,CUST000614,2022-06-29,3.5,4.8,3.4,3.2,2.8,2.6,5,0
FB00010858,BK00010859,CUST000614,2024-07-25,2.4,2.6,3.0,3.6,2.2,4.2,5,0
FB00010862,BK00010863,CUST000615,2024-10-28,3.8,4.4,4.2,4.9,4.5,4.8,10,1
FB00010863,BK00010864,CUST000615,2024-07-06,4.5,3.6,3.0,3.3,4.0,2.8,8,1
FB00010867,BK00010868,CUST000615,2022-08-03,3.8,3.5,3.6,3.5,3.1,4.3,7,1
FB00010868,BK00010869,CUST000615,2023-07-30,4.8,4.0,3.2,2.5,3.4,2.2,7,1
FB00010872,BK00010873,CUST000615,2022-09-18,3.9,4.2,3.5,3.4,4.4,4.4,7,1
FB00010874,BK00010875,CUST000615,2023-05-04,3.8,2.9,3.7,3.5,3.6,4.3,7,1
FB00010877,BK00010878,CUST000615,2023-01-25,4.4,4.7,5,5,4.6,4.7,10,1
FB00010878,BK00010879,CUST000615,2024-04-04,3.1,3.3,3.3,3.5,2.9,4.5,8,0
FB00010879,BK00010880,CUST000615,2024-09-24,4.2,4.8,4.1,5,3.9,4.6,6,1
FB00010882,BK00010883,CUST000616,2023-08-09,3.2,3.4,3.7,3.3,2.7,5,7,0
FB00010886,BK00010887,CUST000617,2023-03-11,3.3,3.3,3.8,3.2,2.8,4.8,7,0
FB00010887,BK00010888,CUST000617,2024-02-10,3.3,3.1,4.2,3.4,3.9,4.3,6,1
FB00010891,BK00010892,CUST000617,2024-01-03,3.9,3.6,5,4.2,4.5,4.5,8,1
FB00010896,BK00010897,CUST000617,2023-06-22,3.8,3.1,3.8,3.4,2.9,5,7,0
FB00010897,BK00010898,CUST000617,2022-08-11,2.5,3.0,3.8,2.3,2.2,4.6,5,0
FB00010898,BK00010899,CUST000617,2022-06-15,3.9,3.6,3.9,4.4,4.6,4.3,9,1
FB00010904,BK00010905,CUST000617,2022-07-23,4.2,3.8,3.6,3.8,3.3,2.3,8,1
FB00010908,BK00010909,CUST000617,2024-11-24,4.4,3.0,3.5,3.3,3.7,4.0,7,1
FB00010912,BK00010913,CUST000617,2022-10-11,3.6,3.5,3.3,3.3,3.6,4.4,7,1
FB00010913,BK00010914,CUST000617,2024-02-19,4.1,4.4,4.5,3.7,4.1,2.4,7,1
FB00010914,BK00010915,CUST000617,2022-05-11,4.8,4.3,3.6,3.3,4.1,4.6,7,1
FB00010917,BK00010918,CUST000617,2024-05-23,3.8,3.9,4.4,3.3,3.1,4.7,6,1
FB00010923,BK00010924,CUST000617,2023-11-01,5,3.7,2.9,3.7,3.0,4.8,8,1
FB00010924,BK00010925,CUST000618,2022-05-20,2.8,3.1,3.3,2.9,2.7,4.5,8,0
FB00010931,BK00010932,CUST000619,2024-12-03,3.6,3.0,2.9,3.2,2.6,4.3,6,0
FB00010932,BK00010933,CUST000619,2022-05-12,3.3,3.4,3.0,3.2,2.9,4.8,4,0
FB00010934,BK00010935,CUST000620,2023-07-31,3.1,2.8,3.6,3.3,3.5,4.1,7,0
FB00010936,BK00010937,CUST000620,2024-10-16,3.1,3.5,4.1,3.4,2.3,4.3,8,0
FB00010945,BK00010946,CUST000621,2024-09-07,2.2,3.8,3.9,3.9,4.0,4.3,6,1
FB00010948,BK00010949,CUST000621,2023-03-06,3.2,3.2,4.0,3.3,3.1,2.8,5,0
FB00010949,BK00010950,CUST000621,2022-06-29,2.9,3.4,3.6,3.1,3.3,4.0,5,0
FB00010952,BK00010953,CUST000622,2022-04-28,2.9,3.5,2.8,3.2,2.6,4.2,7,0
FB00010953,BK00010954,CUST000622,2023-04-08,3.5,2.8,3.9,3.8,2.4,4.4,6,0
FB00010954,BK00010955,CUST000622,2022-04-28,3.5,2.1,3.6,3.3,2.5,4.9,5,0
FB00010955,BK00010956,CUST000622,2022-06-12,4.4,4.0,4.2,3.2,3.1,4.0,6,1
FB00010962,BK00010963,CUST000623,2022-09-04,3.7,4.2,4.4,4.0,3.6,4.7,7,1
FB00010967,BK00010968,CUST000623,2024-01-03,4.6,3.8,3.5,4.7,4.4,4.7,7,1
FB00010969,BK00010970,CUST000624,2024-11-30,4.6,4.9,4.9,4.5,4.0,3.9,7,1
FB00010971,BK00010972,CUST000624,2023-02-13,4.0,3.8,3.6,2.9,2.4,4.1,6,0
FB00010977,BK00010978,CUST000624,2024-02-08,3.4,3.6,3.4,3.7,2.8,4.4,6,0
FB00010985,BK00010986,CUST000624,2024-08-30,4.4,3.4,4.3,4.1,3.1,4.2,8,1
FB00010988,BK00010989,CUST000625,2023-07-25,3.6,3.9,4.4,3.0,3.3,4.1,8,1
FB00010989,BK00010990,CUST000625,2024-08-27,4.2,3.1,3.4,4.1,2.1,4.9,5,0
FB00010990,BK00010991,CUST000625,2022-05-30,2.4,2.4,2.2,2.4,2.7,2.6,3,0
FB00010992,BK00010993,CUST000625,2023-06-15,2.8,2.0,3.3,2.8,2.3,4.4,6,0
FB00010994,BK00010995,CUST000625,2024-11-06,3.2,3.5,3.6,3.6,3.4,4.0,5,0
FB00010997,BK00010998,CUST000625,2024-08-28,3.5,3.6,3.2,4.1,3.1,4.9,6,1
FB00011000,BK00011001,CUST000626,2024-09-27,4.3,4.3,3.5,4.0,3.6,2.9,7,1
FB00011002,BK00011003,CUST000626,2022-08-29,4.3,3.7,4.9,4.5,3.3,4.5,8,1
FB00011004,BK00011005,CUST000626,2024-03-19,4.7,4.4,3.7,3.8,4.4,4.9,8,1
FB00011009,BK00011010,CUST000626,2024-12-19,4.7,4.3,4.8,4.9,3.0,4.5,9,1
FB00011010,BK00011011,CUST000626,2023-02-21,5,5,4.4,4.7,5,4.2,8,1
FB00011016,BK00011017,CUST000626,2024-07-15,3.4,3.0,4.1,3.9,3.1,4.5,6,0
FB00011021,BK00011022,CUST000626,2022-10-26,4.8,3.8,4.5,3.6,3.6,4.3,9,1
FB00011026,BK00011027,CUST000626,2024-12-29,5,5,4.9,4.1,4.8,4.0,8,1
FB00011029,BK00011030,CUST000626,2024-08-18,4.8,4.0,3.7,3.7,4.5,4.5,9,1
FB00011033,BK00011034,CUST000626,2023-11-05,4.4,4.1,4.9,4.0,4.8,4.3,10,1
FB00011035,BK00011036,CUST000626,2024-02-18,5,4.5,4.8,5,4.1,4.5,10,1
FB00011039,BK00011040,CUST000626,2022-11-03,3.6,4.2,3.5,4.8,3.4,4.5,7,1
FB00011040,BK00011041,CUST000626,2024-12-13,3.9,4.2,5,3.6,3.7,4.7,8,1
FB00011045,BK00011046,CUST000626,2024-01-30,5,3.4,4.0,3.5,3.1,4.4,8,1
FB00011046,BK00011047,CUST000626,2023-06-28,4.5,4.7,3.8,3.9,3.6,4.2,10,1
FB00011051,BK00011052,CUST000626,2024-03-19,3.9,4.5,3.9,4.2,3.6,4.8,8,1
FB00011060,BK00011061,CUST000626,2023-01-20,4.2,3.7,4.4,3.8,3.0,4.1,10,1
FB00011062,BK00011063,CUST000626,2023-09-05,3.3,2.8,3.1,3.2,2.7,4.7,7,0
FB00011064,BK00011065,CUST000626,2023-07-01,3.8,4.1,5,3.8,3.4,2.6,8,1
FB00011074,BK00011075,CUST000628,2022-06-17,2.9,2.9,3.1,2.6,3.1,4.5,6,0
FB00011075,BK00011076,CUST000628,2023-05-21,4.2,3.6,3.5,2.7,2.4,4.6,6,0
FB00011077,BK00011078,CUST000628,2023-07-18,3.6,3.2,2.8,2.9,2.4,2.3,4,0
FB00011078,BK00011079,CUST000628,2024-09-11,3.0,3.3,4.3,4.2,3.5,4.6,6,0
FB00011082,BK00011083,CUST000628,2022-11-05,3.5,4.2,4.3,3.4,3.6,4.3,8,1
FB00011084,BK00011085,CUST000628,2024-08-18,3.7,4.2,3.3,2.7,2.8,4.5,8,1
FB00011086,BK00011087,CUST000628,2022-03-30,2.7,4.2,4.4,3.1,2.6,4.8,9,1
FB00011088,BK00011089,CUST000628,2022-01-12,2.6,3.7,2.6,1.8,3.1,2.8,3,0
FB00011089,BK00011090,CUST000628,2023-04-07,3.4,3.3,4.0,3.2,2.9,4.3,4,0
FB00011091,BK00011092,CUST000628,2023-08-06,3.0,3.7,2.6,3.4,2.4,4.8,7,0
FB00011098,BK00011099,CUST000629,2024-07-05,3.7,3.3,3.9,4.1,4.2,4.4,6,1
FB00011099,BK00011100,CUST000629,2024-03-18,3.4,2.8,3.4,2.6,2.6,4.8,6,0
FB00011101,BK00011102,CUST000630,2022-08-18,4.1,4.3,4.4,3.2,3.1,4.7,5,1
FB00011113,BK00011114,CUST000630,2024-05-01,4.3,4.4,4.2,4.5,3.8,4.4,8,1
FB00011115,BK00011116,CUST000630,2024-07-25,2.9,4.2,3.7,3.0,3.7,4.0,6,0
FB00011117,BK00011118,CUST000630,2023-11-21,3.8,3.7,4.0,3.4,2.6,3.0,9,1
FB00011120,BK00011121,CUST000630,2022-07-11,3.2,2.1,3.4,3.2,2.6,4.7,8,0
FB00011123,BK00011124,CUST000630,2022-01-30,3.3,3.2,3.8,3.7,3.6,2.6,7,1
FB00011126,BK00011127,CUST000630,2024-08-28,4.1,4.5,4.7,4.2,3.1,4.8,6,1
FB00011127,BK00011128,CUST000630,2023-04-01,4.1,4.6,4.6,3.8,4.1,3.3,9,1
FB00011130,BK00011131,CUST000630,2024-07-13,2.9,3.6,3.0,3.1,3.6,4.6,6,0
FB00011135,BK00011136,CUST000631,2024-05-08,4.7,4.0,3.7,3.7,3.2,4.6,7,1
FB00011138,BK00011139,CUST000631,2023-02-10,2.3,2.7,2.3,3.2,3.1,2.5,5,0
FB00011139,BK00011140,CUST000631,2024-03-09,3.3,2.1,4.0,3.3,2.2,4.4,7,0
FB00011140,BK00011141,CUST000632,2024-08-17,4.0,2.8,3.6,2.9,3.4,4.1,7,1
FB00011143,BK00011144,CUST000632,2024-10-06,2.8,3.2,3.5,3.1,3.7,4.8,6,0
FB00011149,BK00011150,CUST000632,2024-06-09,3.6,3.0,3.2,2.5,2.7,4.6,5,0
FB00011150,BK00011151,CUST000632,2024-04-23,4.4,3.2,3.5,4.1,2.5,4.6,7,1
FB00011152,BK00011153,CUST000633,2023-08-10,3.5,3.9,3.2,2.5,2.0,3.1,6,0
FB00011154,BK00011155,CUST000633,2022-12-24,3.2,4.4,4.2,4.7,4.2,4.8,8,1
FB00011156,BK00011157,CUST000633,2022-11-16,4.4,4.5,4.8,3.0,4.3,4.3,9,1
FB00011157,BK00011158,CUST000633,2023-06-02,3.6,2.3,3.4,3.0,3.8,4.1,7,0
FB00011159,BK00011160,CUST000633,2023-08-22,4.5,4.2,4.3,3.9,4.7,4.0,9,1
FB00011162,BK00011163,CUST000633,2024-06-23,2.3,2.3,3.1,2.5,2.5,2.4,7,0
FB00011164,BK00011165,CUST000633,2023-04-17,3.7,4.2,3.8,2.4,3.5,5,6,1
FB00011165,BK00011166,CUST000633,2022-06-03,3.2,3.6,3.6,4.1,3.9,2.7,7,1
FB00011167,BK00011168,CUST000633,2022-09-12,4.7,4.6,3.7,4.1,4.0,4.4,10,1
FB00011169,BK00011170,CUST000633,2024-06-03,5,4.2,5,4.0,5,4.9,8,1
FB00011171,BK00011172,CUST000633,2022-07-03,5,3.1,4.4,3.8,4.6,5,9,1
FB00011173,BK00011174,CUST000633,2022-01-17,4.2,4.8,4.8,4.3,3.4,4.7,9,1
FB00011179,BK00011180,CUST000633,2022-11-04,4.2,4.8,4.5,4.8,3.5,4.9,7,1
FB00011183,BK00011184,CUST000633,2022-05-19,5,4.2,4.6,4.4,4.2,4.4,7,1
FB00011190,BK00011191,CUST000633,2023-08-24,4.3,3.7,4.6,4.1,3.7,4.3,7,1
FB00011198,BK00011199,CUST000633,2022-09-08,4.2,4.4,3.6,4.1,3.9,3.9,7,1
FB00011199,BK00011200,CUST000633,2022-06-04,4.2,4.3,4.1,3.9,3.8,4.6,8,1
FB00011202,BK00011203,CUST000633,2023-06-04,4.2,4.3,4.5,4.6,3.4,4.1,7,1
FB00011205,BK00011206,CUST000633,2022-12-15,4.0,2.3,3.4,3.7,3.5,4.8,6,0
FB00011208,BK00011209,CUST000633,2024-07-01,2.7,3.3,3.5,3.6,3.0,4.8,7,1
FB00011216,BK00011217,CUST000633,2024-08-29,4.2,4.5,4.1,4.6,4.2,4.4,6,1
FB00011223,BK00011224,CUST000634,2022-08-01,4.5,3.1,4.4,4.5,4.2,4.3,9,1
FB00011226,BK00011227,CUST000634,2024-12-14,2.8,2.9,2.5,1.7,2.4,2.2,6,0
FB00011231,BK00011232,CUST000635,2023-04-05,3.4,3.0,3.6,2.9,2.5,4.3,9,1
FB00011237,BK00011238,CUST000635,2024-12-29,4.4,3.8,4.6,3.6,3.9,4.5,9,1
FB00011243,BK00011244,CUST000636,2024-04-30,3.7,2.8,4.0,2.7,2.9,4.4,7,1
FB00011244,BK00011245,CUST000636,2022-09-15,3.4,3.2,2.6,3.5,3.5,4.3,5,0
FB00011249,BK00011250,CUST000636,2024-10-24,4.6,4.5,4.0,5,3.3,4.8,7,1
FB00011254,BK00011255,CUST000638,2024-10-21,3.6,2.2,3.6,3.5,3.5,2.7,6,0
FB00011257,BK00011258,CUST000638,2024-05-11,3.1,1.8,3.7,3.0,3.0,2.6,4,0
FB00011260,BK00011261,CUST000638,2024-06-08,4.3,3.9,3.7,3.7,2.5,2.0,10,1
FB00011261,BK00011262,CUST000638,2023-09-25,3.4,3.8,3.9,2.8,2.9,5,7,1
FB00011262,BK00011263,CUST000638,2024-10-23,3.3,3.7,3.8,3.2,3.1,2.8,8,1
FB00011274,BK00011275,CUST000639,2022-06-22,4.4,4.4,4.7,3.7,4.9,4.0,7,1
FB00011277,BK00011278,CUST000639,2022-02-20,3.1,3.1,3.8,3.4,2.6,4.7,6,0
FB00011278,BK00011279,CUST000639,2022-02-18,2.8,2.7,4.4,3.1,3.2,4.5,8,0
FB00011279,BK00011280,CUST000639,2024-11-24,3.4,3.8,4.0,3.6,3.0,2.8,7,1
FB00011283,BK00011284,CUST000639,2024-11-19,3.9,3.1,4.3,3.3,3.4,4.2,7,1
FB00011284,BK00011285,CUST000639,2023-04-24,4.3,4.4,4.0,4.9,4.4,4.6,9,1
FB00011285,BK00011286,CUST000639,2023-11-10,3.2,3.3,3.6,3.8,2.6,4.0,6,0
FB00011293,BK00011294,CUST000640,2024-10-31,2.5,2.5,2.2,3.3,2.6,2.8,4,0
FB00011297,BK00011298,CUST000641,2024-08-04,3.8,4.5,3.1,3.5,4.0,2.4,7,1
FB00011301,BK00011302,CUST000641,2024-02-23,3.8,2.8,2.7,3.5,2.2,4.1,7,0
FB00011302,BK00011303,CUST000641,2024-10-01,3.7,2.7,3.5,2.8,3.2,4.2,5,0
FB00011306,BK00011307,CUST000642,2024-02-29,3.8,2.7,3.0,3.8,2.6,4.5,5,0
FB00011309,BK00011310,CUST000642,2022-12-29,3.2,2.7,3.7,2.4,3.7,4.5,6,1
FB00011315,BK00011316,CUST000643,2022-03-17,3.1,3.8,3.5,3.1,3.2,4.6,7,1
FB00011316,BK00011317,CUST000643,2022-11-24,3.0,3.9,3.8,2.7,2.5,4.2,5,0
FB00011323,BK00011324,CUST000643,2023-08-12,2.7,3.5,2.9,3.4,2.6,5,8,0
FB00011324,BK00011325,CUST000643,2023-04-01,3.7,3.6,3.5,3.5,2.8,4.2,6,0
FB00011325,BK00011326,CUST000643,2024-04-29,3.1,3.4,3.1,4.0,3.1,4.6,7,0
FB00011327,BK00011328,CUST000644,2023-03-05,4.0,2.7,3.0,3.2,2.1,4.4,6,0
FB00011329,BK00011330,CUST000644,2024-05-05,4.7,4.7,4.4,4.4,4.2,4.0,9,1
FB00011332,BK00011333,CUST000644,2023-02-03,3.5,3.8,3.4,3.2,3.1,3.9,7,0
FB00011336,BK00011337,CUST000644,2022-07-04,3.2,3.2,3.5,2.8,2.6,2.5,6,0
FB00011345,BK00011346,CUST000645,2024-01-26,3.7,3.8,4.0,3.7,3.7,4.4,9,1
FB00011352,BK00011353,CUST000646,2024-04-21,3.2,3.2,2.9,3.5,3.1,4.9,7,0
FB00011353,BK00011354,CUST000646,2022-09-05,4.0,3.4,3.8,2.9,3.4,4.6,8,1
FB00011355,BK00011356,CUST000646,2022-05-11,4.4,3.4,4.3,4.1,4.0,4.3,8,1
FB00011357,BK00011358,CUST000646,2022-06-02,3.3,3.2,4.2,3.1,3.2,2.1,8,1
FB00011363,BK00011364,CUST000646,2022-07-27,3.9,4.5,4.4,4.2,3.3,4.3,8,1
FB00011364,BK00011365,CUST000646,2022-11-25,4.2,4.4,3.8,4.0,3.0,4.8,9,1
FB00011367,BK00011368,CUST000646,2023-04-20,4.1,3.1,4.0,4.8,3.8,4.5,7,1
FB00011372,BK00011373,CUST000646,2024-05-30,3.3,3.1,2.2,2.8,4.0,4.9,7,0
FB00011376,BK00011377,CUST000646,2024-02-02,3.2,3.1,3.1,3.2,3.1,4.4,6,0
FB00011379,BK00011380,CUST000646,2022-03-07,2.9,3.7,3.5,4.2,3.1,4.0,8,1
FB00011380,BK00011381,CUST000647,2024-10-22,4.2,4.2,4.7,4.5,3.3,4.9,10,1
FB00011382,BK00011383,CUST000647,2022-09-01,5,4.6,5,4.7,4.5,4.7,10,1
FB00011383,BK00011384,CUST000647,2022-05-24,4.4,4.0,4.4,4.0,2.8,4.7,9,1
FB00011388,BK00011389,CUST000647,2023-11-30,2.9,3.3,2.6,2.4,3.2,2.5,5,0
FB00011390,BK00011391,CUST000647,2022-05-24,3.8,3.9,3.4,3.3,3.6,4.7,7,0
FB00011397,BK00011398,CUST000647,2024-10-26,3.1,3.5,3.3,2.7,2.4,2.3,4,0
FB00011401,BK00011402,CUST000647,2023-04-05,3.1,3.2,4.4,4.3,3.6,4.3,8,1
FB00011406,BK00011407,CUST000647,2023-02-22,4.0,3.9,4.3,4.0,3.7,4.5,7,1
FB00011414,BK00011415,CUST000647,2022-04-02,3.4,3.8,3.2,3.4,2.7,4.5,7,0
FB00011419,BK00011420,CUST000648,2024-08-07,3.9,4.4,4.8,5,5,5,9,1
FB00011420,BK00011421,CUST000648,2024-02-01,3.0,3.3,3.7,2.9,3.5,4.9,8,1
FB00011422,BK00011423,CUST000648,2024-01-22,4.0,3.8,5,3.8,4.2,4.5,7,1
FB00011429,BK00011430,CUST000648,2024-02-16,2.9,3.5,3.0,3.3,3.4,4.5,5,0
FB00011430,BK00011431,CUST000648,2023-06-23,4.2,2.8,3.7,3.6,3.0,4.2,7,0
FB00011431,BK00011432,CUST000648,2024-06-14,3.0,3.7,2.7,2.9,3.0,4.9,8,0
FB00011435,BK00011436,CUST000648,2023-03-07,1.7,2.2,3.3,2.4,1.8,2.6,6,0
FB00011441,BK00011442,CUST000649,2022-01-24,3.1,3.5,3.3,3.1,2.5,4.5,7,0
