booking_id,customer_id,booking_date,flight_date,origin_airport,destination_airport,airline,cabin_class,base_fare_inr,ancillary_spend_inr,total_spend_inr,miles_earned,travel_purpose,booking_lead_days,flight_on_time
BK00010968,CUST000623,2023-12-10,2024-01-03,DEL,CDG,Etihad,Business,147546.36,281.07,147827.43,13943,Leisure,24,1
BK00010969,CUST000624,2022-12-15,2023-02-10,LHR,DXB,Lufthansa,Premium Economy,45297.59,5747.11,51044.7,3923,Medical,57,1
BK00010970,CUST000624,2024-10-09,2024-11-30,DEL,NRT,SingaporeAir,First,372556.4,31526.96,404083.36000000004,32968,Leisure,52,1
BK00010971,CUST000624,2024-05-27,2024-09-12,JFK,DEL,SingaporeAir,Premium Economy,60925.78,576.53,61502.31,5651,Leisure,108,0
BK00010972,CUST000624,2022-12-05,2023-02-13,DXB,LHR,AirIndia,Economy,34560.34,3204.07,37764.409999999996,4035,Leisure,70,1
BK00010973,CUST000624,2023-10-02,2023-10-31,LHR,BOM,Lufthansa,Premium Economy,40588.87,3539.08,44127.950000000004,4821,Business,29,0
BK00010974,CUST000624,2022-02-23,2022-05-31,DXB,BLR,Lufthansa,Business,103471.93,4373.61,107845.54,9350,Business,97,1
BK00010975,CUST000624,2022-12-27,2023-02-08,BOM,DXB,Emirates,Business,154894.99,11498.93,166393.91999999998,18369,Family Visit,43,1
BK00010976,CUST000624,2022-02-03,2022-05-15,BLR,DXB,Etihad,Business,189743.15,13118.43,202861.58,15570,Family Visit,101,0
BK00010977,CUST000624,2024-11-03,2024-12-25,NRT,SIN,Etihad,Premium Economy,65270.14,4997.22,70267.36,5434,Leisure,52,0
BK00010978,CUST000624,2023-12-19,2024-02-08,DXB,BLR,IndiGo,Economy,28848.18,83.58,28931.760000000002,3222,Leisure,51,1
BK00010979,CUST000624,2023-10-10,2023-11-09,DEL,BOM,AirIndia,Premium Economy,42107.51,5607.17,47714.68,3680,Leisure,30,0
BK00010980,CUST000624,2023-05-19,2023-10-01,SIN,SYD,IndiGo,Economy,33845.45,1670.25,35515.7,4029,Leisure,135,1
BK00010981,CUST000624,2022-01-07,2022-03-03,MAA,SIN,SingaporeAir,Premium Economy,57461.34,2783.59,60244.92999999999,5992,Leisure,55,1
BK00010982,CUST000624,2022-06-27,2022-10-23,DEL,CDG,AirIndia,Business,129862.25,16282.88,146145.13,11555,Business,118,1
BK00010983,CUST000624,2023-07-27,2023-10-29,SIN,BLR,AirIndia,First,340567.43,9045.12,349612.55,37178,Business,94,1
BK00010984,CUST000624,2022-04-11,2022-08-13,SIN,SYD,SingaporeAir,Economy,18235.42,2075.6,20311.019999999997,1840,Medical,124,1
BK00010985,CUST000624,2024-07-03,2024-11-06,BKK,CCU,AirIndia,Premium Economy,64558.4,5496.05,70054.45,5691,Leisure,126,1
BK00010986,CUST000624,2024-08-27,2024-08-30,BOM,DEL,Lufthansa,Business,104501.28,4045.3,108546.58,11450,Leisure,3,1
BK00010987,CUST000624,2022-06-30,2022-09-23,DXB,BLR,Lufthansa,Business,89252.67,4723.75,93976.42,8857,Business,85,1
BK00010988,CUST000624,2023-07-31,2023-10-09,JFK,DEL,Etihad,Business,184013.88,1927.17,185941.05000000002,17401,Leisure,70,1
BK00010989,CUST000625,2023-06-21,2023-07-25,CDG,DEL,Emirates,Premium Economy,52143.01,5922.11,58065.12,5874,Education,34,1
BK00010990,CUST000625,2024-06-09,2024-08-27,DXB,LHR,SingaporeAir,Economy,17169.0,1884.17,19053.17,1941,Business,79,1
BK00010991,CUST000625,2022-01-01,2022-05-30,DEL,BLR,Lufthansa,Economy,20889.52,1825.69,22715.21,2070,Family Visit,166,0
BK00010992,CUST000625,2022-01-01,2022-03-15,CCU,BKK,AirIndia,Business,127760.4,17753.86,145514.26,14121,Business,135,1
BK00010993,CUST000625,2023-05-06,2023-06-15,DEL,LHR,Emirates,Economy,18006.04,2448.79,20454.83,1645,Leisure,40,1
BK00010994,CUST000625,2024-01-09,2024-02-12,BOM,LHR,AirIndia,Economy,30442.4,1179.49,31621.890000000003,2476,Leisure,34,0
BK00010995,CUST000625,2024-05-15,2024-11-06,BLR,DXB,SingaporeAir,Economy,28466.38,2815.77,31282.15,2907,Business,175,1
BK00010996,CUST000625,2024-05-20,2024-10-06,NRT,DEL,SingaporeAir,Economy,26753.58,3100.19,29853.77,3002,Family Visit,139,1
BK00010997,CUST000625,2022-04-07,2022-07-21,BLR,DXB,Etihad,Economy,19406.37,2902.22,22308.59,1632,Business,105,0
BK00010998,CUST000625,2024-03-10,2024-08-28,MAA,SIN,Etihad,Premium Economy,47057.18,5691.3,52748.48,5589,Leisure,171,1
BK00010999,CUST000625,2023-03-10,2023-05-22,DEL,JFK,Etihad,Economy,19071.87,1451.34,20523.21,2014,Business,73,1
BK00011000,CUST000626,2023-01-26,2023-07-14,LHR,JFK,Vistara,Business,138697.32,14953.4,153650.72,15875,Business,169,0
BK00011001,CUST000626,2024-08-01,2024-09-27,BKK,CCU,Lufthansa,First,446800.51,38127.93,484928.44,52585,Business,57,0
BK00011002,CUST000626,2022-03-29,2022-04-15,DXB,HYD,Lufthansa,Economy,27107.93,2390.89,29498.82,2361,Business,17,1
BK00011003,CUST000626,2022-05-23,2022-08-29,BLR,SIN,Etihad,Business,180434.11,11319.91,191754.02,16286,Medical,98,1
BK00011004,CUST000626,2022-12-28,2023-05-08,SIN,NRT,Vistara,Business,84519.27,12035.42,96554.69,9660,Leisure,131,1
BK00011005,CUST000626,2024-02-02,2024-03-19,LHR,JFK,SingaporeAir,First,249547.45,31589.07,281136.52,20695,Business,46,1
BK00011006,CUST000626,2024-10-04,2024-12-03,SIN,DEL,SingaporeAir,First,400505.3,39919.7,440425.0,33216,Business,60,0
BK00011007,CUST000626,2023-02-16,2023-03-06,SIN,NRT,Emirates,First,205635.06,16100.83,221735.88999999998,21498,Medical,18,0
BK00011008,CUST000626,2024-06-13,2024-11-28,DEL,NRT,Lufthansa,Business,100216.78,13213.34,113430.12,10655,Business,168,1
BK00011009,CUST000626,2022-12-02,2023-03-22,SIN,MAA,IndiGo,Business,84404.38,11576.56,95980.94,8091,Business,110,0
BK00011010,CUST000626,2024-11-06,2024-12-19,JFK,LHR,SingaporeAir,Business,143305.19,6994.04,150299.23,12382,Business,43,1
BK00011011,CUST000626,2023-02-07,2023-02-21,DEL,BLR,Vistara,First,331592.72,4222.67,335815.38999999996,34878,Leisure,14,1
BK00011012,CUST000626,2022-08-25,2022-11-05,LHR,BOM,IndiGo,First,415866.52,21927.12,437793.64,41225,Business,72,1
BK00011013,CUST000626,2022-02-07,2022-03-28,DEL,NRT,Lufthansa,Business,178742.8,25232.77,203975.56999999998,16551,Leisure,49,0
BK00011014,CUST000626,2022-01-01,2022-01-21,DEL,BLR,IndiGo,First,447504.5,1677.86,449182.36,51925,Leisure,134,1
BK00011015,CUST000626,2022-10-30,2023-04-04,NRT,SIN,Vistara,First,378584.05,39067.94,417651.99,31726,Medical,156,1
BK00011016,CUST000626,2024-01-14,2024-05-10,MAA,SIN,Lufthansa,Business,91533.01,6478.35,98011.36,10617,Leisure,117,1
BK00011017,CUST000626,2024-05-09,2024-07-15,BOM,DEL,Etihad,Economy,13215.97,1510.58,14726.55,1548,Medical,67,1
BK00011018,CUST000626,2024-03-26,2024-06-01,DEL,BOM,IndiGo,Business,128520.84,5251.19,133772.03,14803,Leisure,67,1
BK00011019,CUST000626,2024-03-24,2024-04-07,NRT,SIN,Etihad,Business,170261.03,14719.08,184980.11,14980,Medical,14,1
BK00011020,CUST000626,2023-09-26,2023-12-11,BOM,LHR,Vistara,Business,138079.82,8268.51,146348.33000000002,15841,Business,76,1
BK00011021,CUST000626,2023-11-27,2024-03-30,NRT,DEL,Lufthansa,First,418205.03,39641.49,457846.52,46054,Leisure,124,1
BK00011022,CUST000626,2022-07-13,2022-10-26,SIN,NRT,Vistara,Business,185145.71,24072.53,209218.24,22097,Medical,105,1
BK00011023,CUST000626,2022-08-31,2023-02-15,NRT,DEL,Lufthansa,Premium Economy,55903.0,1344.31,57247.31,6138,Leisure,168,1
BK00011024,CUST000626,2023-08-07,2023-08-21,DXB,BOM,Lufthansa,Business,173665.03,23321.41,196986.44,19440,Leisure,14,1
BK00011025,CUST000626,2022-01-01,2022-01-31,DEL,BOM,IndiGo,Economy,28704.3,1977.39,30681.69,3426,Business,154,1
BK00011026,CUST000626,2023-05-25,2023-06-25,CDG,DEL,IndiGo,First,392360.77,31703.71,424064.48000000004,45474,Leisure,31,1
BK00011027,CUST000626,2024-07-30,2024-12-29,DEL,DXB,Vistara,First,432280.23,35096.56,467376.79,36239,Business,152,1
BK00011028,CUST000626,2024-10-07,2024-10-17,CCU,BKK,AirIndia,Economy,17489.54,1406.92,18896.46,1994,Medical,10,1
BK00011029,CUST000626,2024-04-04,2024-08-13,BOM,DXB,Vistara,Business,195981.48,25571.99,221553.47,20925,Leisure,131,1
BK00011030,CUST000626,2024-07-24,2024-08-18,DEL,NRT,Etihad,First,497279.21,72374.75,569653.96,41817,Leisure,25,1
BK00011031,CUST000626,2023-10-28,2023-12-13,DEL,DXB,AirIndia,Business,93108.59,8309.17,101417.76,10942,Business,46,0
BK00011032,CUST000626,2023-12-24,2024-04-15,DEL,SIN,Lufthansa,Economy,13675.12,1638.59,15313.710000000001,1205,Medical,113,1
BK00011033,CUST000626,2022-12-13,2023-05-30,BLR,DXB,Emirates,First,358168.0,48074.58,406242.58,37062,Business,168,1
BK00011034,CUST000626,2023-07-19,2023-11-05,SIN,MAA,AirIndia,First,226144.28,30079.05,256223.33,25285,Business,109,1
BK00011035,CUST000626,2022-03-21,2022-09-10,BOM,DEL,Emirates,Premium Economy,54584.86,3837.88,58422.74,6267,Leisure,173,1
BK00011036,CUST000626,2023-09-28,2024-02-18,JFK,BOM,Vistara,First,452092.66,66958.22,519050.88,47646,Leisure,143,1
BK00011037,CUST000626,2024-06-28,2024-11-11,DEL,DXB,AirIndia,Business,143375.44,8514.6,151890.04,15407,Family Visit,136,1
BK00011038,CUST000626,2022-05-05,2022-06-29,DEL,LHR,AirIndia,First,444114.09,13185.34,457299.43000000005,51489,Family Visit,55,0
BK00011039,CUST000626,2024-08-04,2024-09-27,NRT,DEL,Lufthansa,Economy,12570.56,395.91,12966.47,1154,Medical,54,1
BK00011040,CUST000626,2022-07-30,2022-11-03,BOM,LHR,Lufthansa,Business,173233.9,9632.56,182866.46,18739,Family Visit,96,1
BK00011041,CUST000626,2024-09-25,2024-12-13,BKK,CCU,IndiGo,Business,106794.33,3043.27,109837.6,8745,Leisure,79,1
BK00011042,CUST000626,2024-03-24,2024-07-21,BLR,SIN,Lufthansa,Business,96649.49,9957.73,106607.22,9084,Education,119,0
BK00011043,CUST000626,2022-05-20,2022-06-09,LHR,JFK,Etihad,Premium Economy,52680.02,7598.89,60278.909999999996,4462,Business,20,1
BK00011044,CUST000626,2022-01-01,2022-02-06,SIN,MAA,Emirates,Business,165060.71,4202.06,169262.77,16920,Business,142,1
BK00011045,CUST000626,2023-08-21,2024-02-04,DXB,LHR,SingaporeAir,Business,76886.43,6548.56,83434.98999999999,6816,Medical,167,1
BK00011046,CUST000626,2024-01-14,2024-01-30,SIN,SYD,AirIndia,Business,197062.17,25354.94,222417.11000000002,17699,Leisure,16,1
BK00011047,CUST000626,2023-02-14,2023-06-28,DXB,DEL,Etihad,Business,179436.7,24211.65,203648.35,20495,Medical,134,1
BK00011048,CUST000626,2022-12-05,2023-02-05,DEL,BLR,SingaporeAir,Business,170128.37,5464.64,175593.01,18280,Family Visit,62,1
BK00011049,CUST000626,2022-11-24,2023-03-06,SIN,MAA,Lufthansa,Business,197746.45,5546.62,203293.07,16151,Leisure,102,1
BK00011050,CUST000626,2024-01-27,2024-03-07,BLR,DXB,Emirates,Business,161219.01,8726.72,169945.73,16191,Leisure,40,1
BK00011051,CUST000626,2024-06-07,2024-08-20,DEL,BOM,IndiGo,Economy,10109.77,1004.46,11114.23,818,Leisure,74,1
BK00011052,CUST000626,2023-11-21,2024-03-19,DEL,DXB,SingaporeAir,Business,111155.04,8926.4,120081.43999999999,9902,Business,119,1
BK00011053,CUST000626,2023-01-15,2023-07-09,LHR,DEL,IndiGo,Business,91495.61,4723.64,96219.25,9785,Leisure,175,1
BK00011054,CUST000626,2022-01-01,2022-01-23,LHR,BOM,Etihad,Premium Economy,37293.46,1160.64,38454.1,3407,Leisure,64,0
BK00011055,CUST000626,2022-02-24,2022-05-05,DEL,DXB,SingaporeAir,Business,145869.56,14841.15,160710.71,17390,Family Visit,70,1
BK00011056,CUST000626,2024-03-28,2024-07-24,MAA,SIN,Etihad,Business,133719.42,3517.7,137237.12000000002,13805,Family Visit,118,1
BK00011057,CUST000626,2022-07-16,2022-07-19,DEL,BLR,Etihad,Business,142500.1,16472.73,158972.83000000002,13362,Business,3,1
BK00011058,CUST000626,2022-09-28,2022-11-28,DXB,BOM,Emirates,First,439186.73,32849.06,472035.79,37275,Family Visit,61,1
BK00011059,CUST000626,2024-06-05,2024-08-16,DEL,DXB,Vistara,First,377841.42,52822.97,430664.39,39254,Family Visit,72,1
BK00011060,CUST000626,2023-04-26,2023-07-18,SIN,SYD,AirIndia,Economy,28916.76,3331.47,32248.23,3455,Leisure,83,1
BK00011061,CUST000626,2022-12-24,2023-01-20,DXB,BOM,SingaporeAir,Business,83051.23,4327.94,87379.17,9916,Medical,27,1
BK00011062,CUST000626,2022-01-01,2022-03-01,NRT,DEL,Lufthansa,Economy,8769.34,1019.98,9789.32,885,Leisure,168,1
BK00011063,CUST000626,2023-05-27,2023-09-05,BKK,CCU,SingaporeAir,Economy,18168.33,244.76,18413.09,2017,Business,101,1
BK00011064,CUST000626,2022-02-10,2022-03-24,DEL,CDG,Etihad,Business,121141.35,1079.68,122221.03,9966,Leisure,42,1
BK00011065,CUST000626,2023-05-10,2023-07-01,SIN,BLR,Etihad,First,336769.42,16092.28,352861.7,36139,Leisure,52,0
BK00011066,CUST000626,2022-01-15,2022-05-26,DXB,BLR,SingaporeAir,First,403795.81,14641.62,418437.43,47678,Leisure,131,1
BK00011067,CUST000627,2023-11-05,2024-04-30,BLR,DXB,Vistara,Economy,17778.77,1083.6,18862.37,1564,Medical,177,0
BK00011068,CUST000627,2022-03-03,2022-05-23,BLR,SIN,IndiGo,Economy,23805.96,3126.9,26932.86,2793,Business,81,1
BK00011069,CUST000627,2023-05-15,2023-09-08,DXB,DEL,Emirates,Economy,8821.96,2.87,8824.83,931,Leisure,116,0
BK00011070,CUST000627,2023-09-13,2023-09-21,DEL,BLR,Lufthansa,Economy,25029.0,101.43,25130.43,2417,Leisure,8,1
BK00011071,CUST000627,2022-01-11,2022-01-19,DEL,LHR,Vistara,Economy,15733.72,1311.59,17045.309999999998,1438,Leisure,8,1
BK00011072,CUST000627,2022-12-29,2023-03-07,JFK,LHR,SingaporeAir,Premium Economy,54655.07,7672.54,62327.61,4666,Medical,68,1
BK00011073,CUST000628,2022-12-17,2023-04-15,DEL,JFK,IndiGo,First,244151.19,24003.03,268154.22,25126,Leisure,119,1
BK00011074,CUST000628,2023-11-14,2024-05-02,MAA,SIN,Emirates,Economy,10917.86,102.86,11020.720000000001,880,Business,170,1
BK00011075,CUST000628,2022-03-02,2022-06-17,SYD,SIN,IndiGo,Economy,25692.34,1365.64,27057.98,2921,Family Visit,107,1
BK00011076,CUST000628,2023-04-19,2023-05-21,JFK,LHR,Vistara,Economy,19021.14,370.41,19391.55,1990,Business,32,1
BK00011077,CUST000628,2022-01-01,2022-04-19,LHR,BOM,Etihad,Economy,14788.61,897.4,15686.01,1573,Business,119,1
BK00011078,CUST000628,2023-01-26,2023-07-18,SIN,NRT,SingaporeAir,Economy,30996.29,502.77,31499.06,2711,Education,173,0
BK00011079,CUST000628,2024-09-02,2024-09-11,DEL,CDG,Vistara,Economy,22314.22,1987.24,24301.460000000003,2453,Family Visit,9,1
BK00011080,CUST000628,2022-01-18,2022-02-18,MAA,SIN,AirIndia,Economy,29812.01,2024.76,31836.769999999997,2502,Medical,31,1
BK00011081,CUST000628,2022-08-26,2023-02-12,BOM,DXB,SingaporeAir,Economy,19406.88,1752.35,21159.23,2318,Leisure,170,0
BK00011082,CUST000628,2023-10-09,2023-12-20,BLR,DXB,Emirates,Business,135516.17,5328.95,140845.12000000002,14656,Medical,72,0
BK00011083,CUST000628,2022-08-17,2022-11-05,JFK,BOM,SingaporeAir,Premium Economy,42221.98,4249.14,46471.12,4174,Leisure,80,1
BK00011084,CUST000628,2022-12-30,2023-04-02,LHR,JFK,SingaporeAir,Business,84028.32,7816.43,91844.75,9498,Leisure,93,1
BK00011085,CUST000628,2024-07-22,2024-08-18,DEL,BOM,Vistara,Premium Economy,35663.54,4393.04,40056.58,3553,Leisure,27,1
BK00011086,CUST000628,2022-03-08,2022-03-26,BOM,JFK,AirIndia,Premium Economy,67798.36,1736.45,69534.81,7178,Leisure,18,1
BK00011087,CUST000628,2022-01-09,2022-03-30,BLR,DXB,IndiGo,Premium Economy,58051.07,5665.56,63716.63,5475,Business,80,1
BK00011088,CUST000628,2023-06-26,2023-10-13,DEL,BOM,Etihad,Business,190827.77,2226.92,193054.69,19534,Leisure,109,1
BK00011089,CUST000628,2022-01-01,2022-01-12,DEL,BOM,SingaporeAir,Economy,9059.05,1204.81,10263.859999999999,1068,Leisure,49,0
BK00011090,CUST000628,2023-02-05,2023-04-07,DEL,DXB,SingaporeAir,Economy,8730.19,448.78,9178.970000000001,993,Family Visit,61,1
BK00011091,CUST000628,2023-06-09,2023-12-02,BOM,LHR,Etihad,Economy,33730.44,4618.32,38348.76,3123,Education,176,1
BK00011092,CUST000628,2023-05-19,2023-08-06,DEL,BOM,IndiGo,Economy,17516.28,1950.21,19466.489999999998,1699,Family Visit,79,1
BK00011093,CUST000628,2023-09-23,2024-02-15,DXB,BOM,SingaporeAir,Business,130759.62,7116.44,137876.06,12348,Leisure,145,1
BK00011094,CUST000629,2024-06-09,2024-07-22,BOM,JFK,Vistara,Economy,17568.78,612.2,18180.98,1769,Leisure,43,0
BK00011095,CUST000629,2022-01-01,2022-04-15,JFK,LHR,IndiGo,Economy,30783.5,80.76,30864.26,2637,Business,122,1
BK00011096,CUST000629,2022-12-18,2023-01-18,SYD,SIN,IndiGo,Economy,24706.72,3527.09,28233.81,2157,Leisure,31,1
BK00011097,CUST000629,2023-08-21,2024-01-11,JFK,BOM,Emirates,Economy,17305.38,1461.28,18766.66,1483,Leisure,143,1
BK00011098,CUST000629,2022-11-12,2022-12-13,DXB,HYD,Vistara,Economy,29440.51,3825.4,33265.909999999996,2858,Business,31,1
BK00011099,CUST000629,2024-04-09,2024-07-05,DXB,BLR,IndiGo,Premium Economy,44574.57,2090.37,46664.94,3648,Leisure,87,1
BK00011100,CUST000629,2023-10-31,2024-03-18,JFK,LHR,SingaporeAir,Economy,25331.48,120.13,25451.61,2126,Leisure,139,1
BK00011101,CUST000629,2022-11-13,2023-03-15,DEL,JFK,Emirates,Economy,12480.29,809.46,13289.75,1317,Medical,122,0
BK00011102,CUST000630,2022-04-21,2022-08-18,DXB,HYD,Etihad,Premium Economy,70941.3,1238.86,72180.16,7149,Leisure,119,1
BK00011103,CUST000630,2023-09-08,2023-11-03,DEL,DXB,SingaporeAir,First,456132.97,52135.14,508268.11,42891,Business,56,1
BK00011104,CUST000630,2024-04-29,2024-09-12,BLR,SIN,Lufthansa,Premium Economy,63677.93,6455.44,70133.37,5981,Business,136,1
BK00011105,CUST000630,2024-10-18,2024-10-25,SIN,NRT,Etihad,Business,140180.03,3150.79,143330.82,12401,Leisure,7,1
BK00011106,CUST000630,2022-06-12,2022-11-16,HYD,DXB,IndiGo,Business,158142.83,9861.7,168004.53,13687,Leisure,157,0
BK00011107,CUST000630,2022-05-01,2022-05-01,DXB,BOM,Vistara,Economy,33119.36,3923.68,37043.04,3537,Leisure,0,1
BK00011108,CUST000630,2023-09-14,2024-01-17,DEL,CDG,AirIndia,Economy,27284.17,2118.43,29402.6,2703,Leisure,125,1
BK00011109,CUST000630,2023-06-19,2023-10-12,SIN,DEL,Etihad,Economy,27813.27,2907.4,30720.670000000002,3259,Leisure,115,0
BK00011110,CUST000630,2022-08-14,2022-09-24,MAA,SIN,SingaporeAir,Business,141332.05,13862.31,155194.36,12139,Leisure,41,1
BK00011111,CUST000630,2023-07-30,2023-12-19,BOM,DEL,SingaporeAir,Premium Economy,43129.56,17.14,43146.7,4505,Business,142,1
BK00011112,CUST000630,2023-01-18,2023-06-02,HYD,DXB,Vistara,Economy,17510.07,206.1,17716.17,2068,Business,135,1
BK00011113,CUST000630,2022-04-04,2022-04-20,BKK,CCU,Emirates,Business,134316.54,5283.05,139599.59,12302,Leisure,16,1
BK00011114,CUST000630,2023-11-28,2024-05-01,NRT,SIN,Vistara,Business,135172.1,7089.41,142261.51,11956,Leisure,155,1
BK00011115,CUST000630,2022-06-14,2022-11-27,BOM,DEL,Lufthansa,Economy,10837.8,669.6,11507.4,936,Leisure,166,1
BK00011116,CUST000630,2024-04-10,2024-07-25,LHR,BOM,Vistara,Economy,10944.04,810.27,11754.310000000001,982,Leisure,106,1
BK00011117,CUST000630,2022-05-09,2022-08-02,JFK,LHR,Lufthansa,Business,153810.11,2802.56,156612.66999999998,13823,Family Visit,85,1
BK00011118,CUST000630,2023-10-01,2023-11-21,JFK,LHR,IndiGo,Business,175315.84,23483.05,198798.88999999998,18908,Family Visit,51,0
BK00011119,CUST000630,2023-02-02,2023-07-31,DEL,NRT,IndiGo,Premium Economy,50427.26,260.98,50688.240000000005,5627,Leisure,179,0
BK00011120,CUST000630,2023-07-21,2023-11-11,NRT,DEL,Lufthansa,First,229507.45,298.48,229805.93000000002,19557,Leisure,113,1
BK00011121,CUST000630,2022-05-17,2022-07-11,DEL,LHR,SingaporeAir,Economy,31810.4,2650.84,34461.240000000005,2609,Family Visit,55,1
BK00011122,CUST000630,2024-09-03,2024-10-06,CDG,DEL,SingaporeAir,Business,147267.76,18084.74,165352.5,12423,Business,33,1
BK00011123,CUST000630,2024-02-11,2024-07-26,BOM,JFK,Vistara,Business,126194.39,14235.94,140430.33,10209,Business,166,0
BK00011124,CUST000630,2022-01-01,2022-01-30,JFK,LHR,Emirates,Business,145960.79,12895.73,158856.52000000002,17324,Leisure,150,0
BK00011125,CUST000630,2023-08-03,2024-01-17,DEL,NRT,Emirates,Premium Economy,59413.72,2648.59,62062.31,7003,Leisure,167,1
BK00011126,CUST000630,2024-01-01,2024-01-25,LHR,BOM,AirIndia,Premium Economy,36054.26,29.95,36084.21,3293,Family Visit,24,1
BK00011127,CUST000630,2024-07-28,2024-08-28,DXB,DEL,Emirates,Business,103025.1,7591.36,110616.46,11523,Family Visit,31,1
BK00011128,CUST000630,2022-11-03,2023-04-01,DEL,SIN,Lufthansa,Business,143722.83,9194.33,152917.15999999997,16760,Business,149,1
BK00011129,CUST000630,2022-01-01,2022-01-29,DEL,CDG,AirIndia,Economy,9951.8,660.79,10612.59,972,Business,111,0
BK00011130,CUST000630,2022-03-09,2022-07-18,DXB,BLR,Etihad,Premium Economy,67671.57,217.25,67888.82,6989,Leisure,131,1
BK00011131,CUST000630,2024-04-25,2024-07-13,HYD,DXB,Etihad,Economy,16153.97,306.63,16460.6,1537,Education,79,1
BK00011132,CUST000630,2023-07-09,2023-11-16,BOM,LHR,AirIndia,Business,177154.7,21940.36,199095.06,18160,Education,130,1
BK00011133,CUST000630,2022-09-09,2023-03-08,DEL,LHR,IndiGo,Business,124025.31,6127.49,130152.8,13159,Leisure,180,0
BK00011134,CUST000631,2022-09-24,2022-10-23,JFK,LHR,Vistara,Economy,21014.05,1788.35,22802.399999999998,1993,Leisure,29,1
BK00011135,CUST000631,2023-11-10,2024-04-14,DXB,LHR,AirIndia,Premium Economy,42545.82,4759.35,47305.17,4918,Business,156,0
BK00011136,CUST000631,2024-05-07,2024-05-08,SIN,BLR,Vistara,Premium Economy,44218.12,4997.18,49215.3,4266,Leisure,1,1
BK00011137,CUST000631,2023-02-02,2023-05-16,JFK,DEL,Lufthansa,Economy,34623.82,1418.37,36042.19,2922,Leisure,103,1
BK00011138,CUST000631,2023-11-07,2024-01-06,DEL,BOM,AirIndia,Economy,23480.62,1981.4,25462.02,2355,Education,60,1
BK00011139,CUST000631,2022-10-12,2023-02-10,SIN,SYD,Etihad,Economy,14505.82,1964.29,16470.11,1189,Business,121,0
BK00011140,CUST000631,2023-11-29,2024-03-09,CDG,DEL,SingaporeAir,Economy,27275.48,3415.58,30691.059999999998,2633,Business,101,1
BK00011141,CUST000632,2024-06-27,2024-08-17,DXB,BLR,Emirates,Premium Economy,65176.99,6456.74,71633.73,6392,Business,51,1
BK00011142,CUST000632,2022-09-12,2023-03-01,NRT,DEL,SingaporeAir,Economy,27611.33,1584.27,29195.600000000002,2651,Leisure,170,1
BK00011143,CUST000632,2022-10-07,2023-01-10,SIN,SYD,IndiGo,Economy,22261.67,2415.78,24677.449999999997,2487,Leisure,95,1
BK00011144,CUST000632,2024-04-17,2024-10-06,BLR,DEL,Emirates,Economy,10945.75,1330.96,12276.71,1299,Education,172,1
BK00011145,CUST000632,2022-02-28,2022-08-13,DXB,HYD,SingaporeAir,Economy,11201.62,324.66,11526.28,900,Leisure,166,1
BK00011146,CUST000632,2023-11-22,2024-05-04,NRT,DEL,AirIndia,Economy,32050.04,1110.27,33160.31,2783,Medical,164,1
BK00011147,CUST000632,2022-03-12,2022-03-21,DEL,LHR,Vistara,Economy,16587.07,74.69,16661.76,1851,Leisure,9,1
