customer_id,loyalty_tier,tier_numeric,home_airport,age,gender,preferred_cabin,enrolment_date,membership_months,loyalty_points,last_flight_date,recency_days,frequency,monetary_total_inr,avg_fare_inr,avg_ancillary_inr,cabin_upgrade_ratio,route_diversity,avg_booking_lead_days,business_travel_ratio,on_time_experience_pct,avg_nps,avg_satisfaction,recommendation_rate,feedback_count,value_score,loyalty_score,engagement_score,r_score,f_score,m_score,rfm_score
CUST000655,Bronze,1,BLR,34.0,F,Premium Economy,2020-09-22,51.3,1001,2023-09-22,467,11,304595.0,27690.45,2050.66,0.0,10,100.5,0.3636,72.73,5.33,3.3,0.0,3,0.0544,0.2059,0.4144,1,3,2,6
CUST000656,Bronze,1,MAA,45.0,M,Economy,2022-07-30,29.1,1753,2024-05-16,230,11,329938.7,29994.43,1513.91,0.0,8,69.3,0.2727,81.82,7.0,3.8,0.5,2,0.0553,0.0911,0.65,1,3,2,6
CUST000657,Silver,2,CDG,62.0,M,Economy,2023-03-11,21.7,13072,2024-11-19,43,20,927624.67,46381.23,3945.94,0.1,17,93.5,0.45,85.0,6.2,3.2,0.2,5,0.1269,0.1844,0.4905,3,4,3,10
CUST000658,Bronze,1,NBO,19.0,Other,Economy,2021-11-05,37.9,447,2024-10-31,62,7,220700.79,31528.68,1032.46,0.0,6,72.1,0.4286,42.86,6.25,2.92,0.25,4,0.029,0.1353,0.4805,3,2,2,7
CUST000659,Silver,2,HYD,75.0,Other,Economy,2021-10-19,38.4,19496,2024-12-31,1,11,685927.14,62357.01,4861.47,0.1818,10,91.1,0.5455,54.55,6.0,2.8,0.0,3,0.0677,0.2802,0.3975,5,3,3,11
CUST000660,Silver,2,LAX,31.0,M,Premium Economy,2021-03-31,45.1,6110,2024-11-16,46,17,736945.65,43349.74,2432.75,0.1176,14,89.6,0.2353,70.59,5.0,2.98,0.0,4,0.1033,0.2971,0.3732,3,4,3,10
CUST000661,Silver,2,CCU,74.0,M,Premium Economy,2020-08-16,52.5,7174,2024-10-12,81,10,525983.31,52598.33,3245.13,0.1,9,94.7,0.6,90.0,6.5,2.9,0.5,2,0.0565,0.3372,0.5513,3,3,3,9
CUST000662,Silver,2,JNB,66.0,M,Economy,2022-11-18,25.5,9459,2024-12-08,24,22,1517112.01,68959.64,5457.03,0.2727,16,81.3,0.2727,86.36,7.0,3.92,0.5,6,0.1587,0.1993,0.6605,4,4,4,12
CUST000663,Silver,2,AUH,25.0,M,Economy,2022-03-18,33.5,24464,2024-11-28,34,16,592932.0,37058.25,2211.74,0.125,14,93.1,0.3125,93.75,6.0,2.93,0.3333,3,0.0927,0.2613,0.4922,4,4,3,11
CUST000664,Gold,3,ICN,34.0,M,Premium Economy,2021-12-10,36.7,30531,2024-12-25,7,28,5052616.41,180450.59,12730.13,0.7143,21,108.2,0.3571,75.0,7.31,3.95,0.8462,13,0.316,0.4028,0.7621,5,5,5,15
CUST000665,Gold,3,DEL,32.0,M,Business,2022-07-14,29.6,55305,2024-10-27,66,29,2967006.39,102310.57,6497.9,0.4483,17,86.9,0.4483,86.21,7.0,3.4,0.5714,7,0.2488,0.3991,0.6329,3,5,5,13
CUST000666,Bronze,1,NBO,57.0,F,Economy,2023-05-06,19.9,729,2024-10-22,71,7,152174.23,21739.18,1393.17,0.0,6,102.7,0.1429,100.0,6.0,3.37,0.3333,3,0.0266,0.0417,0.5307,3,2,1,6
CUST000667,Bronze,1,ORD,70.0,Other,Economy,2021-03-25,45.3,1664,2024-05-02,244,8,804190.32,100523.79,4247.22,0.25,7,131.8,0.25,75.0,5.0,3.1,0.0,1,0.055,0.1755,0.3838,1,2,3,6
CUST000668,Bronze,1,DXB,31.0,F,Economy,2022-07-14,29.6,3346,2024-02-19,317,8,285223.3,35652.91,3425.57,0.0,8,87.2,0.25,62.5,6.0,3.1,0.3333,3,0.0368,0.0958,0.5071,1,2,2,5
CUST000669,Silver,2,JNB,55.0,Other,Premium Economy,2020-02-12,58.6,20364,2024-12-29,3,12,711208.47,59267.37,2443.4,0.25,10,102.4,0.1667,91.67,6.4,3.36,0.2,5,0.0743,0.3868,0.5125,5,3,3,11
CUST000670,Bronze,1,NBO,63.0,F,Economy,2022-02-19,34.4,780,2024-09-14,109,6,287039.09,47839.85,1728.79,0.1667,5,70.5,0.0,100.0,6.0,2.7,0.0,1,0.0256,0.1174,0.3887,2,1,2,5
CUST000671,Bronze,1,BOM,60.0,Other,Economy,2020-03-28,57.2,4133,2024-12-16,16,8,406160.16,50770.02,2788.03,0.125,7,53.1,0.25,87.5,6.0,3.43,0.0,3,0.0411,0.2409,0.4526,5,2,2,9
CUST000672,Bronze,1,LHR,55.0,M,Economy,2023-07-02,18.0,4037,2024-10-15,78,10,413059.64,41305.96,3426.62,0.1,9,89.3,0.3,80.0,6.5,3.6,0.5,2,0.0526,0.0362,0.6125,3,2,2,7
CUST000673,Bronze,1,CDG,34.0,M,Economy,2021-12-24,36.3,1047,2023-11-05,423,3,97053.52,32351.17,2771.25,0.0,3,52.0,0.3333,100.0,,,,0,0.0021,0.1277,,1,1,1,3
CUST000674,Bronze,1,SYD,71.0,F,Premium Economy,2023-02-26,22.2,1351,2023-10-27,432,5,170345.84,34069.17,2250.79,0.2,5,99.2,0.2,60.0,7.0,3.7,0.0,1,0.0159,0.0545,0.5162,1,1,1,3
CUST000675,Bronze,1,MAA,21.0,M,Economy,2023-02-01,23.0,1500,2024-12-24,8,4,121543.35,30385.84,2214.82,0.0,3,81.5,0.5,75.0,6.0,3.6,0.0,1,0.0086,0.0589,0.4675,5,1,1,7
CUST000676,Silver,2,NRT,46.0,F,Economy,2023-04-23,20.3,8686,2024-09-24,99,17,1050920.36,61818.84,2574.46,0.2941,13,108.2,0.2353,82.35,6.17,3.57,0.3333,6,0.1143,0.1711,0.555,2,4,4,10
CUST000677,Gold,3,SYD,71.0,M,Business,2023-12-24,12.3,38919,2024-10-28,65,26,2768752.26,106490.47,7195.68,0.3846,17,88.8,0.1923,84.62,7.0,3.9,0.625,8,0.225,0.2867,0.69,3,5,4,12
CUST000678,Silver,2,ORD,22.0,M,Economy,2020-03-09,57.8,5850,2024-12-27,5,12,501758.69,41813.22,3433.25,0.0833,11,106.2,0.3333,58.33,6.5,2.9,0.25,4,0.0669,0.363,0.4888,5,3,3,11
CUST000679,Bronze,1,MAA,71.0,F,Economy,2022-06-29,30.1,3770,2024-06-09,206,8,229370.24,28671.28,1727.73,0.0,8,98.5,0.125,75.0,6.67,3.13,0.0,3,0.0349,0.099,0.4532,1,2,2,5
CUST000680,Bronze,1,LAX,59.0,Other,Economy,2020-05-23,55.3,4662,2024-07-31,154,10,563668.19,56366.82,3687.86,0.2,9,100.3,0.3,80.0,5.75,3.12,0.25,4,0.0578,0.2317,0.478,2,2,3,7
CUST000681,Bronze,1,BKK,53.0,Other,Economy,2021-10-07,38.8,2090,2024-12-27,5,7,497192.29,71027.47,3701.09,0.2857,7,108.1,0.2857,71.43,4.0,2.8,0.0,1,0.0386,0.1422,0.3175,5,2,3,10
CUST000682,Silver,2,FRA,42.0,F,Business,2021-07-30,41.1,8951,2024-12-11,21,9,405817.38,45090.82,2893.94,0.1111,9,94.3,0.2222,100.0,5.8,3.3,0.2,5,0.0467,0.2801,0.4832,4,2,2,8
CUST000683,Gold,3,HYD,40.0,Other,Economy,2021-10-29,38.1,57087,2024-12-20,12,22,2754875.72,125221.62,10374.95,0.6364,16,74.4,0.3636,81.82,7.3,3.8,0.6,10,0.202,0.4458,0.687,5,4,4,13
CUST000684,Silver,2,SIN,23.0,F,Business,2021-02-14,46.6,18959,2024-06-11,204,10,391947.14,39194.71,2943.95,0.1,9,92.3,0.0,80.0,6.0,3.2,0.2,5,0.0518,0.3222,0.4825,1,2,2,5
CUST000685,Platinum,4,MAA,59.0,Other,Economy,2021-05-18,43.5,151206,2024-12-28,4,66,13154857.15,199316.02,12496.98,0.7879,32,88.0,0.4394,87.88,8.0,3.9,0.9048,21,0.813,0.7173,0.7999,5,5,5,15
CUST000686,Gold,3,FRA,27.0,M,Economy,2023-09-26,15.2,44364,2024-11-29,33,35,3643283.59,104093.82,6415.86,0.4,25,86.5,0.2,77.14,7.08,3.83,0.75,12,0.3062,0.3092,0.7183,4,5,5,14
CUST000687,Bronze,1,JFK,24.0,Other,Economy,2022-07-29,29.1,3806,2024-09-30,93,9,255011.73,28334.64,1628.37,0.0,7,115.7,0.4444,77.78,6.0,3.8,0.0,1,0.0414,0.0938,0.485,2,2,2,6
CUST000688,Bronze,1,LAX,25.0,Other,Economy,2021-09-01,40.0,1492,2024-08-07,147,7,247171.79,35310.26,1912.5,0.1429,7,102.9,0.2857,100.0,,,,0,0.0299,0.1476,,2,2,2,6
CUST000689,Silver,2,LAX,66.0,Other,Premium Economy,2022-12-18,24.5,16184,2024-09-25,98,12,1036342.36,86361.86,3823.85,0.25,9,89.3,0.3333,100.0,6.25,3.38,0.5,4,0.0856,0.2032,0.5833,2,3,4,9
CUST000690,Bronze,1,HYD,73.0,Other,Economy,2023-12-05,12.9,146,2024-12-16,16,11,259375.55,23579.6,1425.83,0.0,9,103.4,0.1818,90.91,6.0,3.08,0.0,6,0.0528,0.0044,0.422,5,3,2,10
CUST000691,Silver,2,NBO,73.0,Other,Economy,2020-02-18,58.4,16820,2024-12-21,11,11,746958.13,67905.28,6524.38,0.2727,10,89.6,0.1818,81.82,6.5,3.18,0.3333,6,0.0699,0.3809,0.5341,5,3,3,11
CUST000692,Bronze,1,DEL,26.0,M,Economy,2021-04-21,44.4,130,2024-05-14,232,11,333161.84,30287.44,1167.48,0.0,10,82.5,0.2727,90.91,5.5,3.23,0.5,4,0.0554,0.1687,0.5401,1,3,2,6
CUST000693,Bronze,1,NRT,71.0,Other,Economy,2021-08-20,40.4,2465,2024-09-04,119,7,177679.08,25382.73,1248.42,0.0,6,97.7,0.5714,100.0,7.0,4.4,0.0,1,0.0275,0.151,0.5775,2,2,1,5
CUST000694,Gold,3,DEL,49.0,F,Economy,2020-10-22,50.3,38194,2024-11-25,37,32,4767996.33,148999.89,10664.53,0.5312,22,93.1,0.3125,65.62,7.25,3.57,0.5,12,0.3286,0.4841,0.6399,4,5,5,14
CUST000695,Platinum,4,JFK,58.0,Other,Economy,2020-11-22,49.3,266647,2024-12-22,10,58,10487040.72,180811.05,11618.2,0.8103,32,65.5,0.2586,89.66,7.95,4.07,0.85,20,0.6748,0.9029,0.7991,5,5,5,15
CUST000696,Platinum,4,NBO,50.0,Other,Business,2021-01-15,47.5,90913,2024-12-16,16,58,10119441.17,174473.12,12130.79,0.7931,31,80.2,0.3103,77.59,7.67,4.19,0.7778,18,0.6619,0.6571,0.7804,5,5,5,15
CUST000697,Bronze,1,JNB,22.0,F,Economy,2020-05-18,55.5,3877,2024-10-20,73,6,188496.1,31416.02,2453.28,0.0,6,96.5,0.1667,83.33,,,,0,0.0222,0.2317,,3,1,1,5
CUST000698,Silver,2,DXB,28.0,F,Economy,2020-09-15,51.5,12605,2024-12-30,2,17,1067982.16,62822.48,4711.82,0.2353,14,98.9,0.3529,70.59,6.29,3.64,0.4286,7,0.1149,0.3393,0.5897,5,4,4,13
CUST000699,Platinum,4,BKK,26.0,F,Business,2022-11-03,26.0,238012,2024-09-14,109,46,9403017.37,204413.42,16140.1,0.8043,28,80.8,0.3696,80.43,7.64,4.05,0.8182,11,0.5693,0.7428,0.777,2,5,5,12
CUST000700,Bronze,1,DXB,26.0,M,Economy,2022-04-20,32.4,4031,2024-11-08,54,9,357452.12,39716.9,2301.58,0.0,9,110.4,0.3333,77.78,6.33,3.37,0.3333,3,0.045,0.1114,0.5439,3,2,2,7
CUST000701,Silver,2,SIN,40.0,F,Economy,2023-08-24,16.3,21497,2024-05-27,219,9,399341.68,44371.3,3696.44,0.1111,8,82.0,0.4444,66.67,6.0,3.43,0.0,3,0.0465,0.1675,0.4526,1,2,2,5
CUST000702,Silver,2,AUH,25.0,Other,Business,2020-11-17,49.5,16640,2024-10-19,74,10,1290948.84,129094.88,6077.97,0.3,9,88.1,0.4,90.0,8.0,4.05,0.5,2,0.0832,0.3342,0.7119,3,2,4,9
CUST000703,Silver,2,HYD,56.0,Other,Premium Economy,2023-05-30,19.1,19979,2024-12-21,11,21,867793.12,41323.48,3544.44,0.0952,15,96.1,0.2381,76.19,6.5,3.65,0.5,6,0.1304,0.1801,0.6169,5,4,3,12
CUST000704,Bronze,1,HYD,20.0,Other,Economy,2022-05-13,31.7,967,2024-12-15,17,6,115382.47,19230.41,1012.34,0.0,5,98.0,0.1667,83.33,5.5,3.55,0.0,2,0.0196,0.1036,0.4431,4,1,1,6
CUST000705,Bronze,1,SIN,27.0,Other,Economy,2021-09-02,40.0,1128,2024-08-18,136,5,350571.35,70114.27,7997.52,0.4,5,82.2,0.6,80.0,7.5,3.9,0.5,2,0.0222,0.1471,0.6787,2,1,2,5
CUST000706,Bronze,1,CCU,36.0,Other,Economy,2020-04-10,56.7,3050,2024-09-07,116,9,313156.76,34795.2,2062.53,0.0,7,70.2,0.4444,77.78,6.0,2.8,0.0,1,0.0435,0.2369,0.3975,2,2,2,6
CUST000707,Gold,3,MAA,68.0,M,Premium Economy,2021-02-08,46.7,55064,2024-10-03,90,18,2165780.37,120321.13,10381.07,0.4444,15,76.2,0.2222,72.22,7.0,3.2,0.6667,3,0.1589,0.488,0.6392,2,4,4,10
CUST000708,Platinum,4,SYD,27.0,M,Economy,2023-01-30,23.1,180290,2024-12-25,7,56,11148145.43,199074.03,12816.82,0.7857,33,86.7,0.2679,83.93,7.95,4.25,0.9474,19,0.6866,0.65,0.8392,5,5,5,15
CUST000709,Platinum,4,BOM,75.0,Other,Business,2020-03-08,57.8,180382,2024-12-19,13,45,8204270.78,182317.13,12583.93,0.7333,28,94.2,0.3111,80.0,7.91,4.2,1.0,11,0.5218,0.8312,0.8464,5,5,5,15
CUST000710,Gold,3,LHR,40.0,M,Economy,2021-07-02,42.0,70894,2024-12-08,24,19,2193907.99,115468.84,8199.38,0.5789,17,91.3,0.4211,89.47,7.33,4.07,0.5556,9,0.1655,0.4848,0.7007,4,4,4,12
CUST000711,Bronze,1,JNB,68.0,Other,Economy,2023-07-13,17.7,2828,2024-11-18,44,4,113802.79,28450.7,2653.84,0.0,4,47.5,0.25,50.0,6.0,3.2,0.5,2,0.0083,0.033,0.5575,3,1,1,5
CUST000712,Bronze,1,FRA,51.0,Other,Economy,2022-02-03,34.9,4191,2024-11-06,56,7,155038.93,22148.42,1336.43,0.0,6,92.0,0.5714,85.71,6.67,3.3,0.0,3,0.0267,0.1246,0.4681,3,2,1,6
CUST000713,Gold,3,AUH,55.0,F,Economy,2023-09-01,16.0,58113,2024-10-25,68,29,3180499.18,109672.39,7175.89,0.4828,21,81.0,0.3793,75.86,7.5,3.71,0.6667,12,0.2563,0.3319,0.7038,3,5,5,13
CUST000714,Platinum,4,JNB,25.0,M,Business,2023-12-22,12.4,268163,2024-12-10,22,33,4855266.67,147129.29,11865.74,0.697,27,95.5,0.1818,87.88,7.5,4.13,0.8333,6,0.3373,0.7124,0.7822,4,5,5,14
CUST000715,Silver,2,JNB,54.0,Other,Premium Economy,2022-05-29,31.1,12662,2024-11-16,46,12,528302.46,44025.2,3452.58,0.1667,10,88.7,0.25,75.0,7.67,3.67,0.6667,3,0.0679,0.2329,0.7071,3,3,3,9
CUST000716,Silver,2,BKK,61.0,M,Business,2020-09-26,51.2,8448,2024-10-07,86,23,1603051.92,69697.91,5312.87,0.2609,18,77.8,0.1739,78.26,7.75,3.97,0.75,4,0.1674,0.3321,0.7574,2,4,4,10
CUST000717,Gold,3,JFK,24.0,M,Economy,2023-04-10,20.8,29075,2024-11-01,61,23,2703012.43,117522.28,8656.02,0.4783,17,90.4,0.2174,69.57,7.33,3.51,0.5556,9,0.2058,0.3179,0.6517,3,4,4,11
CUST000718,Silver,2,BKK,61.0,Other,Economy,2021-03-16,45.6,17936,2024-10-31,62,21,1469034.03,69954.0,6083.16,0.2381,18,96.9,0.3333,61.9,7.33,3.52,0.4444,9,0.1514,0.3156,0.6248,3,4,4,11
CUST000719,Bronze,1,CCU,64.0,F,Premium Economy,2023-04-12,20.7,1041,2024-01-31,336,6,219861.27,36643.55,2961.82,0.0,6,97.2,0.6667,83.33,6.5,3.45,0.5,2,0.0233,0.0463,0.5994,1,1,2,4
CUST000720,Silver,2,BOM,47.0,F,Economy,2021-09-17,39.5,17102,2024-09-17,106,14,588095.18,42006.8,3886.42,0.0714,13,75.6,0.1429,85.71,7.0,4.0,0.0,1,0.0812,0.2827,0.5425,2,3,3,8
CUST000721,Bronze,1,MAA,20.0,Other,Economy,2021-04-11,44.7,2497,2024-09-06,117,8,390787.97,48848.5,3285.61,0.125,7,96.6,0.125,87.5,4.33,2.77,0.0,3,0.0405,0.1735,0.3281,2,2,2,6
CUST000722,Gold,3,FRA,44.0,M,Business,2023-12-28,12.2,73474,2024-09-29,94,36,3543818.28,98439.4,5777.74,0.5,21,96.9,0.3611,83.33,7.67,4.0,0.8889,9,0.3084,0.3327,0.7915,2,5,5,12
CUST000723,Bronze,1,ICN,44.0,F,Economy,2020-08-09,52.8,3705,2024-10-18,75,11,255090.74,23190.07,1474.88,0.0,10,127.9,0.1818,72.73,5.67,3.33,0.3333,3,0.0527,0.2174,0.514,3,3,2,8
CUST000724,Bronze,1,LAX,66.0,F,Economy,2020-07-03,54.0,2664,2024-05-04,242,10,657820.11,65782.01,5078.35,0.2,10,108.3,0.4,80.0,7.0,3.85,1.0,2,0.0611,0.2223,0.7794,1,2,3,6
CUST000725,Silver,2,LAX,52.0,M,Premium Economy,2020-10-17,50.5,10426,2024-09-30,93,16,577087.73,36067.98,2293.37,0.0,15,78.2,0.375,75.0,6.5,3.42,0.5,4,0.0921,0.3311,0.5968,2,4,3,9
CUST000726,Silver,2,HYD,53.0,Other,Business,2020-10-07,50.8,11305,2024-11-27,35,19,1222600.16,64347.38,3250.97,0.2632,16,95.9,0.3684,68.42,7.0,2.8,0.0,1,0.1315,0.3339,0.4375,4,4,4,12
CUST000727,Gold,3,SYD,66.0,F,Economy,2022-06-17,30.5,36779,2024-12-26,6,21,2686813.04,127943.48,10916.81,0.7143,16,84.6,0.2381,80.95,8.5,4.8,1.0,4,0.1939,0.3788,0.9225,5,4,4,13
CUST000728,Silver,2,NRT,46.0,M,Economy,2023-11-15,13.6,24296,2024-11-18,44,15,742752.49,49516.83,3295.44,0.1333,13,84.5,0.3333,80.0,5.67,3.47,0.1667,6,0.0923,0.1572,0.4846,3,3,3,9
CUST000729,Bronze,1,CDG,73.0,Other,Economy,2023-01-22,23.3,745,2024-10-08,85,8,300743.92,37592.99,2622.79,0.125,7,94.0,0.25,87.5,6.6,2.94,0.2,5,0.0374,0.0595,0.4837,2,2,2,6
CUST000730,Silver,2,JFK,27.0,F,Economy,2020-01-02,60.0,15659,2024-08-06,148,14,523015.56,37358.25,3249.42,0.1429,12,67.4,0.2857,50.0,5.75,3.05,0.0,4,0.079,0.3877,0.4094,2,3,3,8
CUST000731,Bronze,1,CDG,27.0,F,Economy,2020-08-27,52.2,990,2023-10-14,445,4,255561.3,63890.32,3383.19,0.25,4,89.2,0.25,100.0,,,,0,0.0133,0.2106,,1,1,2,4
CUST000732,Bronze,1,LHR,42.0,M,Economy,2021-04-15,44.6,3807,2024-04-22,254,7,745849.47,106549.92,5935.32,0.4286,7,96.1,0.4286,100.0,7.67,4.07,0.3333,3,0.0473,0.1747,0.6588,1,2,3,6
CUST000733,Silver,2,ICN,35.0,Other,Economy,2023-04-19,20.5,23176,2024-08-05,149,16,1268169.69,79260.61,6541.32,0.25,14,96.1,0.1875,93.75,5.0,3.95,0.5,2,0.1162,0.1917,0.5831,2,4,4,10
CUST000734,Bronze,1,SYD,72.0,Other,Business,2022-08-17,28.5,1166,2024-07-24,161,5,359727.87,71945.57,7727.73,0.2,5,114.4,0.2,100.0,6.5,4.17,0.5,4,0.0225,0.0872,0.6624,1,1,2,4
CUST000735,Platinum,4,LAX,20.0,M,Business,2021-04-19,44.4,90774,2024-11-30,32,71,13733539.89,193430.14,12367.63,0.8451,34,89.1,0.2676,78.87,7.93,4.19,0.9333,15,0.8614,0.6407,0.8296,4,5,5,14
CUST000736,Silver,2,DXB,40.0,Other,Economy,2021-01-03,47.9,14218,2024-07-22,163,17,1312318.37,77195.2,4993.08,0.3529,16,98.0,0.1765,88.24,6.83,3.87,0.6667,6,0.1234,0.3226,0.691,1,4,4,9
CUST000737,Silver,2,MAA,62.0,M,Business,2021-03-04,46.0,19154,2024-12-23,9,22,1514654.97,68847.95,5687.76,0.2727,19,84.4,0.3182,81.82,6.86,3.7,0.5714,7,0.1586,0.3194,0.6535,5,4,4,13
CUST000738,Bronze,1,LAX,66.0,Other,Economy,2020-08-22,52.3,2634,2024-09-02,121,9,298233.85,33137.09,1027.32,0.0,7,101.8,0.2222,77.78,6.2,3.0,0.2,5,0.0429,0.2134,0.473,2,2,2,6
CUST000739,Silver,2,NBO,59.0,M,Premium Economy,2020-02-05,58.9,10686,2024-10-20,73,16,1403395.72,87712.23,4922.73,0.375,12,75.0,0.125,93.75,7.2,3.8,0.8,5,0.121,0.3753,0.733,3,4,4,11
CUST000740,Bronze,1,JNB,68.0,Other,Premium Economy,2022-01-09,35.7,253,2023-05-27,585,4,94085.73,23521.43,1606.59,0.0,4,93.0,0.5,100.0,7.0,3.55,0.0,2,0.0076,0.1235,0.5031,1,1,1,3
CUST000741,Bronze,1,DEL,29.0,Other,Economy,2022-10-05,26.9,3034,2024-11-02,60,3,70269.3,23423.1,2749.71,0.0,3,56.7,0.3333,66.67,6.0,3.5,0.0,1,0.0012,0.0813,0.4587,3,1,1,5
CUST000742,Silver,2,NBO,30.0,M,Economy,2023-10-18,14.5,12676,2024-08-21,133,22,908808.62,41309.48,2665.51,0.0909,16,74.6,0.2273,72.73,6.0,3.08,0.25,4,0.1375,0.1462,0.4845,2,4,3,9
CUST000743,Platinum,4,DXB,31.0,M,Premium Economy,2021-03-13,45.7,224186,2024-12-18,14,64,11500639.42,179697.49,11324.51,0.7969,31,83.8,0.3438,95.31,8.14,4.12,0.8571,21,0.744,0.827,0.8129,5,5,5,15
CUST000744,Silver,2,NBO,61.0,Other,Economy,2023-08-21,16.4,24272,2024-09-27,96,15,694519.67,46301.31,4020.35,0.0667,13,101.6,0.4667,73.33,6.0,3.44,0.2,5,0.0906,0.1718,0.5035,2,3,3,8
CUST000745,Bronze,1,LHR,74.0,Other,Premium Economy,2020-03-08,57.8,189,2022-10-01,823,3,108442.92,36147.64,2957.62,0.0,3,100.3,0.3333,33.33,,,,0,0.0025,0.2388,,1,1,1,3
CUST000746,Bronze,1,JNB,59.0,Other,Economy,2023-04-27,20.2,2646,2024-12-14,18,7,568265.29,81180.76,1377.08,0.1429,7,99.3,0.0,100.0,5.0,2.6,0.0,1,0.0411,0.0458,0.34,4,2,3,9
CUST000747,Bronze,1,AUH,51.0,M,Economy,2023-12-22,12.4,3441,2024-08-28,126,3,151795.67,50598.56,5556.09,0.3333,3,67.0,0.0,33.33,,,,0,0.004,0.0062,,2,1,1,4
CUST000748,Platinum,4,AUH,69.0,M,Business,2023-01-30,23.1,126610,2024-11-19,43,71,12817501.06,180528.18,12721.5,0.7746,33,92.2,0.169,74.65,7.63,3.99,0.8519,27,0.8294,0.5778,0.7798,3,5,5,13
CUST000749,Gold,3,JFK,19.0,F,Economy,2023-05-26,19.3,41410,2024-12-22,10,29,3404570.43,117398.98,7274.34,0.5862,21,93.4,0.2414,62.07,7.3,3.75,0.7,10,0.2641,0.3266,0.7076,5,5,5,15
CUST000750,Gold,3,SYD,70.0,F,Premium Economy,2023-06-20,18.4,65603,2024-10-09,84,37,4596240.65,124222.72,9111.22,0.5946,28,97.8,0.3514,83.78,6.75,3.73,0.5,8,0.3508,0.3545,0.6339,2,5,5,12
CUST000751,Bronze,1,BKK,21.0,M,Economy,2021-07-10,41.8,532,2024-11-18,44,3,126800.98,42266.99,1966.15,0.0,3,51.3,0.3333,100.0,,,,0,0.0031,0.1557,,3,1,1,5
CUST000752,Silver,2,BOM,22.0,M,Economy,2020-07-16,53.5,17499,2024-10-08,85,11,451576.34,41052.39,2801.73,0.1818,11,70.7,0.0909,90.91,7.0,3.23,0.0,3,0.0596,0.3563,0.4751,2,3,3,8
CUST000753,Silver,2,BKK,18.0,F,Economy,2020-03-19,57.5,8318,2024-12-11,21,17,1201169.24,70657.01,4986.26,0.2941,16,74.5,0.1765,82.35,6.33,3.83,0.3333,3,0.1195,0.3648,0.5842,4,4,4,12
CUST000754,Bronze,1,HYD,30.0,M,Economy,2023-04-18,20.5,553,2024-10-03,90,10,314235.68,31423.57,2029.08,0.0,8,105.0,0.3,90.0,5.0,2.3,0.0,1,0.0491,0.0446,0.3137,2,2,2,6
CUST000755,Bronze,1,NBO,48.0,Other,Economy,2023-04-15,20.6,1991,2024-07-25,160,7,191049.55,27292.79,1986.65,0.0,7,70.1,0.4286,71.43,6.0,2.15,0.0,2,0.0279,0.047,0.3406,1,2,1,4
CUST000756,Gold,3,NRT,37.0,Other,Premium Economy,2022-01-29,35.1,45229,2024-11-09,53,33,4046094.37,122608.92,7921.25,0.5152,23,83.3,0.2121,84.85,7.43,3.84,0.7143,7,0.309,0.4142,0.7243,3,5,5,13
CUST000757,Bronze,1,MAA,55.0,Other,Business,2022-01-27,35.2,4154,2024-03-10,297,11,252489.77,22953.62,581.15,0.0,9,105.5,0.3636,81.82,6.0,3.5,0.0,3,0.0526,0.1261,0.4587,1,3,2,6
CUST000758,Bronze,1,CDG,68.0,M,Economy,2022-02-22,34.3,3897,2024-08-11,143,6,369795.77,61632.63,5779.59,0.3333,6,40.0,0.5,66.67,5.5,2.75,0.0,2,0.0285,0.1211,0.3731,2,1,2,5
CUST000759,Bronze,1,CDG,37.0,F,Economy,2023-12-25,12.3,3721,2023-06-13,568,5,489911.53,97982.31,8372.78,0.4,5,93.4,0.4,100.0,6.0,3.2,0.0,1,0.0271,0.006,0.4325,1,1,3,5
CUST000760,Silver,2,AUH,57.0,M,Economy,2022-12-20,24.4,17317,2024-09-29,94,16,1195083.35,74692.71,3784.24,0.3125,13,103.2,0.25,81.25,6.14,3.36,0.2857,7,0.1137,0.2042,0.5235,2,4,4,10
CUST000761,Bronze,1,HYD,19.0,Other,Business,2021-12-25,36.2,3607,2024-12-20,12,10,340837.45,34083.75,2102.62,0.1,10,91.7,0.3,80.0,6.0,3.55,0.0,2,0.0501,0.1306,0.4631,5,2,2,9
CUST000762,Gold,3,AUH,36.0,M,Economy,2023-01-01,24.0,61340,2024-12-12,20,33,3715641.14,112595.19,9173.62,0.4242,25,90.8,0.2121,84.85,6.71,3.84,0.5714,7,0.2975,0.378,0.6598,4,5,5,14
CUST000763,Bronze,1,MAA,19.0,Other,Economy,2021-06-11,42.7,909,2024-12-09,23,8,202811.59,25351.45,2391.52,0.0,6,134.9,0.625,62.5,5.5,3.4,0.0,2,0.034,0.1609,0.43,4,2,1,7
CUST000764,Gold,3,JFK,51.0,Other,Business,2022-12-09,24.8,34465,2024-12-29,3,31,3398910.69,109642.28,7616.83,0.6129,24,81.1,0.1613,90.32,6.83,4.03,0.8333,6,0.2752,0.346,0.7467,5,5,5,15
CUST000765,Platinum,4,JFK,38.0,Other,Business,2022-12-10,24.7,228963,2024-12-24,8,44,7443815.88,169177.63,12519.19,0.8182,25,90.5,0.2273,79.55,7.94,4.17,0.8333,18,0.4896,0.7238,0.8033,5,5,5,15
CUST000766,Gold,3,JNB,33.0,M,Business,2022-10-30,26.1,63278,2024-12-08,24,29,3855344.53,132942.91,9902.22,0.5172,21,95.0,0.4483,86.21,7.4,4.08,0.8,10,0.2798,0.3915,0.7655,4,5,5,14
